FIPSSTCO,ct00,STFID,HH_16,TotalPop16,Emp_16,Cons_16,Manu_16,TCU_16,Whol_16,Retail_16,FIRE_16,Serv_16,Govt_16,HH_20,TotalPop20,Emp_20,Cons_20,Manu_20,TCU_20,Whol_20,Retail_20,FIRE_20,Serv_20,Govt_20,HH_24,TotalPop24,Emp_24,Cons_24,Manu_24,TCU_24,Whol_24,Retail_24,FIRE_24,Serv_24,Govt_24,HH_25,TotalPop25,Emp_25,Cons_25,Manu_25,TCU_25,Whol_25,Retail_25,FIRE_25,Serv_25,Govt_25,HH_30,TotalPop30,Emp_30,Cons_30,Manu_30,TCU_30,Whol_30,Retail_30,FIRE_30,Serv_30,Govt_30,HH_40,TotalPop40,Emp_40,Cons_40,Manu_40,TCU_40,Whol_40,Retail_40,FIRE_40,Serv_40,Govt_40,GlobalID,last_edite,Shape_Leng,Shape_Area
13121,77.02,13121007702,5511,13737,2551,57,18,105,12,1415,139,776,29,5657,13994,2633,67,18,105,12,1420,145,830,36,5878,14437,2712,73,19,105,12,1426,152,884,41,5922,14518,2729,74,19,105,12,1426,152,898,43,6131,14917,2818,80,21,104,12,1431,154,968,48,6539,15517,3062,94,31,103,12,1450,164,1147,61,,,66604.6518820116,182078359.493379
13121,78.02,13121007802,3290,9539,597,22,0,1,0,299,20,254,1,3381,9747,614,23,0,1,0,305,21,261,3,3475,9951,635,23,0,1,0,310,24,272,5,3492,9982,637,23,0,1,0,311,24,273,5,3573,10137,653,23,0,1,0,317,25,280,7,3804,10593,703,24,0,1,0,337,29,301,11,,,61295.5452847159,146712513.898005
13121,78.05,13121007805,2096,5793,12370,408,2371,2657,2828,1225,718,2014,149,2172,5956,12875,440,2373,2719,2805,1268,808,2188,274,2363,6383,13218,457,2377,2763,2719,1301,891,2333,377,2405,6469,13310,462,2380,2777,2696,1311,914,2366,404,2617,6945,13846,481,2425,2858,2596,1374,1036,2536,540,3024,7771,15044,524,2595,3008,2365,1553,1311,2878,810,,,73731.4504313895,163056244.978808
13121,78.06,13121007806,2313,6200,331,17,3,4,0,66,17,213,11,2394,6374,333,17,3,4,0,66,17,215,11,2440,6456,340,17,3,4,0,68,17,219,12,2450,6472,340,17,3,4,0,68,17,219,12,2494,6557,342,17,3,4,0,68,17,221,12,2618,6791,349,17,3,4,0,68,18,227,12,,,38731.590615792,55221577.9239052
13121,78.07,13121007807,1290,3709,215,6,0,0,0,79,41,89,0,1292,3687,234,6,0,0,0,82,46,95,5,1335,3783,253,7,0,0,0,85,50,102,9,1344,3802,256,7,0,0,0,85,51,103,10,1387,3915,276,7,0,0,0,88,58,109,14,1431,3987,326,7,0,0,0,96,74,126,23,,,25398.8025693704,30997438.7283173
13121,78.08,13121007808,1386,3978,237,0,0,0,0,73,20,144,0,1395,3990,239,0,0,0,0,73,20,146,0,1399,3973,242,0,0,0,0,73,21,148,0,1401,3973,242,0,0,0,0,73,21,148,0,1404,3956,245,0,0,0,0,73,22,150,0,1435,3975,254,0,0,0,0,74,23,157,0,,,26119.6830344742,17552632.5472127
13121,79,13121007900,2349,6108,1314,18,0,12,1,570,51,660,2,2463,6365,1351,19,0,12,1,578,54,681,6,2569,6592,1391,19,0,12,1,586,56,707,10,2589,6624,1398,19,0,12,1,587,56,712,11,2682,6808,1440,19,0,12,1,598,57,738,15,2906,7216,1552,20,0,12,1,630,62,804,23,,,44816.6385783772,95015748.1908842
13121,80,13121008000,2232,5993,468,27,0,35,0,108,6,180,112,2351,6269,488,28,0,35,0,108,7,186,124,2443,6460,507,28,0,36,0,109,7,193,134,2464,6508,511,28,0,36,0,109,7,195,136,2560,6723,530,28,0,36,0,109,7,202,148,2719,7024,578,28,0,36,0,110,7,224,173,,,44226.8383633764,60429299.0920097
13121,81.01,13121008101,431,1118,10,0,0,2,7,0,0,1,0,453,1163,12,0,0,2,7,1,0,2,0,483,1244,12,0,0,2,6,1,0,3,0,485,1246,12,0,0,2,6,1,0,3,0,504,1280,10,0,0,1,5,1,0,3,0,534,1323,11,0,0,2,2,2,0,5,0,,,19118.6355638885,9752487.28945593
13121,81.02,13121008102,3727,9009,2910,0,9,8,3,438,50,464,1938,3890,9320,3181,0,9,8,3,440,52,499,2170,4097,9743,3410,0,9,8,3,444,53,533,2360,4145,9840,3463,0,9,8,3,444,53,542,2404,4374,10304,3768,0,9,8,3,446,54,593,2655,4793,11085,4417,0,9,8,3,454,58,729,3156,,,49985.9294466312,78844540.2169291
13121,82.01,13121008201,2968,7550,183,0,0,12,0,33,0,138,0,3103,7925,189,0,0,12,0,34,0,143,0,3208,8189,198,0,0,13,0,35,0,150,0,3234,8258,200,0,0,13,0,35,0,152,0,3353,8591,208,0,0,13,0,36,0,159,0,3778,9698,230,0,0,14,0,40,0,176,0,,,34144.1825342916,57627298.0285239
13121,82.02,13121008202,1491,4891,2223,867,51,157,148,29,36,389,546,1605,5340,2308,875,51,157,148,32,39,406,600,1749,5821,2380,879,51,158,142,37,43,426,644,1782,5938,2394,880,51,158,140,38,43,429,655,1933,6509,2475,884,51,158,132,44,44,450,712,2232,7493,2655,894,51,159,112,62,48,504,825,,,37249.7788640711,75244360.9363084
13121,83.01,13121008301,1782,4800,326,0,0,0,0,40,0,286,0,1961,5291,352,0,0,0,0,42,0,310,0,2059,5540,380,0,0,0,0,45,0,334,1,2081,5596,386,0,0,0,0,45,0,340,1,2189,5892,418,0,0,0,0,46,0,371,1,2711,7266,489,0,0,0,0,53,0,435,1,,,30108.0253127341,28608939.031693
13121,83.02,13121008302,1391,4103,660,0,0,3,0,0,0,654,3,1442,4232,757,0,0,4,0,0,0,749,4,1519,4379,848,0,0,4,0,0,0,838,6,1537,4415,873,0,0,4,0,0,0,863,6,1617,4594,1020,0,0,4,0,0,0,1009,7,1944,5358,1399,0,0,5,0,0,0,1385,9,,,21427.577214985,20319522.2411367
13121,84,13121008400,2080,5378,321,3,0,10,0,47,43,218,0,2179,5644,429,5,0,14,0,68,54,287,1,2295,5935,514,6,1,17,0,84,64,340,2,2320,5994,535,6,1,18,0,90,66,352,2,2444,6306,649,7,1,20,0,126,78,415,2,2806,7226,902,9,3,29,0,227,105,525,4,,,20909.5040137951,19500016.5112204
13121,85,13121008500,2210,6034,769,146,0,2,0,125,49,432,15,2497,6859,935,182,0,2,0,144,61,525,21,2752,7537,1059,199,0,2,0,158,70,604,26,2814,7708,1089,203,0,2,0,161,72,624,27,3123,8579,1264,226,0,2,0,185,85,733,33,3747,10294,1636,273,0,2,0,247,112,956,46,,,37799.2998740097,40388183.245424
13121,86.01,13121008601,2260,7000,529,17,0,1,27,68,17,321,78,2292,7112,536,18,0,1,27,69,17,324,80,2355,7255,542,18,0,1,27,69,17,328,82,2369,7291,542,18,0,1,27,69,17,328,82,2437,7500,545,18,0,1,27,69,17,330,83,2693,8222,559,18,0,1,27,71,17,339,86,,,30077.942168757,49876623.698176
13121,86.02,13121008602,684,2481,2895,768,470,247,204,459,44,656,47,783,2847,2924,773,470,248,202,460,46,671,54,880,3195,2948,775,470,249,196,463,49,686,60,899,3265,2953,776,470,249,194,463,49,690,62,1006,3679,2981,779,472,250,186,465,51,709,69,1090,3980,3041,785,476,253,167,471,57,748,84,,,35885.5612883506,49554591.7383167
13121,87.01,13121008701,1004,2760,600,76,1,2,2,29,69,417,4,1048,2880,754,98,1,2,2,35,87,523,6,1156,3141,877,109,1,2,2,39,102,614,8,1180,3201,908,112,1,2,2,40,106,637,8,1303,3525,1078,126,1,2,2,48,127,763,9,1369,3665,1450,155,1,2,2,73,176,1028,13,,,38586.5239862897,40184960.1418501
13121,87.02,13121008702,1400,4277,1182,92,68,626,0,37,46,310,3,1470,4510,1234,97,68,650,0,37,51,328,3,1597,4882,1280,99,68,668,0,38,56,347,4,1621,4953,1290,100,68,672,0,38,57,351,4,1752,5375,1353,103,70,702,0,38,62,374,4,1974,6039,1485,109,77,758,0,41,75,420,5,,,43871.5955154482,45115594.3683205
13121,88,13121008800,2763,7237,4695,761,445,1422,821,110,95,867,174,2926,7669,4845,771,446,1452,830,112,104,918,212,3129,8148,4939,777,449,1474,799,114,116,966,244,3173,8253,4958,778,451,1480,790,114,117,976,252,3391,8804,5094,784,470,1521,752,114,128,1033,292,3810,9797,5405,797,542,1594,674,117,153,1154,374,,,52698.7221511985,105378722.469551
13121,89.01,13121008901,3938,8290,3203,163,743,97,377,494,184,1041,104,4001,8475,3297,169,743,99,375,503,201,1088,119,4059,8631,3378,172,744,101,365,513,219,1132,132,4070,8657,3395,173,744,102,363,514,222,1142,135,4127,8809,3495,176,750,104,351,524,245,1195,150,4237,9065,3722,183,771,109,322,554,296,1306,181,,,35896.6346417496,45854001.1581998
13121,89.02,13121008902,3578,6318,11361,693,1730,882,2051,2600,892,2092,421,3777,6695,11701,716,1732,894,2013,2647,962,2236,501,4087,7270,11936,728,1733,900,1944,2682,1022,2359,568,4158,7382,12002,731,1739,902,1928,2692,1039,2387,584,4513,8004,12411,745,1793,916,1848,2761,1134,2544,670,5259,9282,13307,776,1977,942,1653,2947,1336,2835,841,,,38941.6351607028,76211719.0999545
13121,90,13121009000,2143,4332,927,2,0,117,7,312,49,440,0,2376,4797,969,2,0,118,7,318,52,472,0,2478,4988,1009,2,0,119,7,322,57,501,1,2504,5038,1016,2,0,119,7,322,58,507,1,2622,5259,1067,2,0,119,7,330,62,546,1,2883,5778,1187,2,0,121,7,351,72,632,2,,,28648.4033999429,35358640.8877497
13121,91,13121009100,5675,9076,13435,284,246,450,312,1547,543,9968,85,5704,9102,14236,276,241,459,310,1543,581,10735,91,5739,9100,14777,273,241,457,296,1532,601,11266,111,5749,9105,14918,272,239,458,292,1528,606,11407,116,5768,9068,15741,267,213,454,274,1495,635,12262,141,5857,9133,18159,249,202,446,225,1462,710,14698,167,,,30667.9370397446,35525742.328213
13121,92,13121009200,4758,8270,4895,163,243,196,74,1820,273,2029,97,5583,9665,5330,175,243,203,74,1903,310,2288,134,6292,10852,5668,183,245,208,71,1961,342,2492,166,6467,11146,5760,184,246,208,70,1979,350,2549,174,7327,12582,6287,192,258,215,66,2094,397,2851,214,9307,15847,7395,209,300,230,56,2377,503,3426,294,,,30543.4329172069,37371880.9372649
13121,93,13121009300,3438,5784,1311,11,5,9,228,489,92,477,0,3933,6618,1392,12,5,9,226,504,102,534,0,4354,7316,1462,13,5,9,220,517,113,584,1,4458,7481,1476,13,5,9,218,520,115,595,1,4972,8305,1572,13,5,9,210,542,130,662,1,6016,9998,1773,14,5,9,191,601,162,790,1,,,23439.7435887432,26891454.8376342
13121,94.01,13121009401,4806,7982,2369,20,5,14,63,648,319,1278,22,4962,8210,2806,23,5,14,63,704,381,1583,33,5085,8340,3161,25,6,13,60,743,433,1839,42,5115,8376,3259,25,6,13,59,756,449,1907,44,5260,8543,3817,27,6,12,55,842,533,2287,55,6144,9817,5010,31,7,10,45,1066,715,3058,78,,,28681.8651345049,34254869.3092062
13121,94.02,13121009402,2386,7155,8412,19,0,4896,123,1861,138,1374,1,2455,7354,9340,24,0,5169,123,2136,168,1706,14,2588,7544,9808,27,0,5151,120,2326,197,1961,26,2619,7594,9961,28,0,5166,119,2390,203,2026,29,2760,7844,11014,31,0,5401,115,2812,243,2370,42,2883,7922,13163,38,0,5763,105,3901,333,2952,71,,,22246.8953537236,14472573.9336105
13121,95,13121009500,4937,9309,7756,30,128,247,46,2180,1520,3600,5,5280,9877,8515,32,128,246,46,2254,1689,4058,62,5670,10544,9111,33,128,230,46,2306,1814,4445,109,5766,10710,9277,33,128,225,46,2323,1852,4550,120,6237,11544,10245,34,132,217,46,2427,2058,5150,181,7198,13103,12322,36,144,196,46,2694,2488,6416,302,,,37203.9043279015,69330406.2339595
13121,96,13121009600,7789,14664,26313,273,208,732,824,8444,5106,10600,126,8440,15808,27235,278,208,733,820,8559,5346,11111,180,9027,16710,27940,283,211,729,796,8640,5512,11542,227,9170,16931,28120,283,211,727,788,8664,5561,11647,239,9864,18037,29170,285,211,721,756,8824,5832,12245,296,11035,19886,31375,290,216,717,678,9230,6389,13444,411,,,45423.0739911777,55560869.5732842
13121,97,13121009700,1704,3957,2131,46,133,21,7,86,163,1675,0,1739,4043,2237,48,133,22,7,87,172,1767,1,1762,4091,2329,49,133,22,7,89,179,1848,2,1767,4102,2352,49,133,22,7,89,181,1869,2,1784,4131,2483,49,135,21,7,91,192,1986,2,1919,4449,2770,51,142,22,7,96,214,2234,4,,,50591.9277105229,117146069.059467
13121,98,13121009800,3447,8718,11113,1000,9,589,3302,837,1653,3689,34,3514,8872,11523,1018,9,590,3418,840,1725,3857,66,3587,8998,11689,1027,9,588,3334,846,1779,4014,92,3603,9027,11735,1029,9,587,3317,846,1794,4055,98,3663,9119,12002,1040,9,586,3223,847,1880,4286,131,3951,9756,12577,1064,9,585,2962,855,2062,4843,197,,,65910.561999598,176450831.688974
13121,99,13121009900,2329,4893,1831,12,7,172,22,562,176,863,17,2361,4962,2098,13,7,194,22,595,209,1020,38,2407,5059,2312,13,7,210,22,619,235,1150,56,2415,5074,2369,13,7,214,22,625,241,1187,60,2445,5125,2696,13,7,241,22,669,279,1385,80,2616,5528,3423,14,8,293,22,783,360,1820,123,,,43965.8982144017,83673385.4091709
13121,100,13121010000,6156,12465,26436,336,99,844,524,6289,6534,11789,21,6878,13777,27727,342,99,846,520,6392,6985,12468,75,7552,14975,28697,347,100,838,505,6464,7303,13019,121,7719,15266,28957,347,100,836,501,6484,7391,13166,132,8528,16672,30452,350,100,833,481,6616,7900,13982,190,9672,18591,33513,358,101,827,432,6941,8991,15557,306,,,49582.8346021076,111549860.692667
13121,101.01,13121010101,6516,14769,27352,90,9,1394,786,2260,1205,21606,2,6740,15300,29119,94,9,1396,780,2292,1263,23254,31,6922,15598,30648,95,9,1388,758,2317,1308,24716,57,6958,15668,31066,95,9,1386,753,2322,1320,25117,64,7139,15999,33555,96,9,1381,725,2355,1387,27508,94,7510,16383,39984,97,9,1373,657,2442,1536,33711,159,,,46385.2808153902,105734577.304312
13121,101.06,13121010106,1689,3632,306,0,0,7,21,12,29,237,0,1716,3682,335,0,0,9,21,12,34,259,0,1754,3777,364,0,0,11,21,13,39,280,0,1758,3783,369,0,0,11,21,13,40,284,0,1777,3824,398,0,0,13,21,13,46,305,0,1841,3952,445,0,0,17,21,13,61,333,0,,,43997.5420227089,73666999.812301
13121,101.07,13121010107,649,1962,531,3,0,7,5,159,20,337,0,651,1974,580,4,0,7,5,165,23,376,0,658,1989,624,4,0,7,5,171,26,410,1,658,1989,635,4,0,7,5,172,27,419,1,661,1991,702,4,0,7,5,180,29,476,1,705,2100,852,4,0,7,5,201,37,597,1,,,43903.3252078065,58756204.5537558
13121,101.08,13121010108,1375,3940,1778,54,0,306,178,253,129,854,4,1392,3981,2064,63,0,308,176,277,154,1033,53,1411,4022,2274,68,0,293,170,294,172,1184,93,1415,4029,2325,69,0,289,168,298,176,1222,103,1423,4038,2635,75,0,284,160,332,203,1425,156,1495,4201,3242,87,0,269,141,422,259,1803,261,,,36601.0640630796,53751037.2851069
13121,101.09,13121010109,6135,11948,14318,529,76,2625,690,1273,2954,6147,24,6451,12477,14804,542,76,2636,701,1285,3071,6446,47,6688,12876,15170,548,76,2636,676,1298,3159,6708,69,6741,12961,15258,549,76,2635,669,1299,3182,6774,74,6976,13322,15770,555,78,2646,639,1316,3311,7127,98,7523,14067,16784,568,84,2662,580,1361,3578,7802,149,,,50321.8897915343,87704356.5351887
13121,101.1,13121010110,2788,5304,25515,525,94,3266,2387,3644,5528,10048,23,3090,5861,26408,536,94,3272,2329,3690,5810,10525,152,3352,6328,27089,542,95,3265,2243,3728,6013,10944,259,3414,6429,27257,543,95,3261,2222,3735,6071,11044,286,3696,6893,28241,547,97,3255,2125,3793,6395,11607,422,4241,7728,30284,557,104,3250,1910,3945,7065,12755,698,,,34642.8306407077,58039016.987703
13121,101.11,13121010111,2982,6647,7350,228,723,245,1160,691,1344,2935,24,3010,6688,8052,249,725,247,1136,721,1538,3355,81,3024,6663,8573,260,727,246,1098,743,1684,3687,128,3026,6660,8716,262,733,246,1088,749,1727,3772,139,3030,6632,9532,274,785,248,1043,790,1964,4228,200,3146,6670,11185,302,965,251,946,896,2459,5045,321,,,27611.7207345853,36584236.1549115
13121,101.12,13121010112,3664,6862,2475,287,0,9,26,241,159,1525,228,3683,6866,2730,290,0,10,26,256,187,1631,330,3694,6869,2944,292,0,9,26,269,213,1723,412,3697,6867,2999,292,0,9,26,272,219,1748,433,3699,6834,3302,294,0,8,26,295,255,1882,542,3788,6834,3958,298,0,8,26,357,339,2171,759,,,29336.7033630069,35723925.1354467
13121,102.04,13121010204,1854,4861,5970,67,22,197,1746,245,1592,1904,197,1945,5084,6347,70,22,198,1725,249,1723,2072,288,2016,5260,6625,72,23,197,1678,255,1824,2213,363,2027,5283,6697,72,23,196,1666,256,1854,2249,381,2082,5409,7095,73,23,195,1613,262,2015,2436,478,2378,6107,7819,76,24,194,1418,285,2358,2792,672,,,56420.1906953068,104147921.695768
13121,102.05,13121010205,2558,5364,4711,32,102,58,166,1645,584,2089,35,2645,5488,4807,33,102,58,166,1656,600,2152,40,2722,5614,4907,33,103,58,158,1669,620,2219,47,2733,5626,4927,33,103,58,158,1671,623,2233,48,2787,5664,5037,33,103,56,150,1685,644,2314,52,3035,6040,5315,33,105,56,130,1726,690,2513,62,,,39290.5337664981,71658235.5215461
13121,102.06,13121010206,2179,5761,2639,14,0,70,64,270,1484,737,0,2467,6434,2747,16,0,70,64,273,1523,801,0,2582,6708,2851,17,0,70,61,278,1556,866,3,2603,6749,2871,17,0,70,60,279,1563,879,3,2706,6975,2993,17,0,69,56,285,1610,953,3,3524,8744,3261,18,0,69,46,297,1708,1119,4,,,55032.9841264778,160292485.634579
13121,102.07,13121010207,3484,9238,2326,60,1,67,147,747,278,1020,6,3505,9280,2399,61,1,67,147,764,290,1061,8,3529,9345,2474,62,1,67,144,780,301,1109,10,3532,9358,2488,62,1,67,143,783,304,1118,10,3543,9277,2562,62,1,66,139,807,314,1162,11,3654,9305,2769,63,1,65,129,875,342,1280,14,,,46832.3686459077,77519864.4837189
13121,102.08,13121010208,1935,4275,2430,146,19,0,70,367,558,1270,0,1960,4303,2474,147,19,0,70,369,568,1301,0,1973,4271,2511,148,19,0,67,371,577,1329,0,1976,4269,2518,148,19,0,66,371,579,1335,0,1982,4242,2565,148,19,0,62,372,591,1373,0,2086,4326,2678,149,19,0,52,377,617,1464,0,,,41093.327406247,68720813.0553055
13121,102.09,13121010209,2774,4856,2901,43,0,116,63,432,1203,737,307,2804,4889,3125,45,0,118,63,451,1282,796,370,2821,4904,3301,46,0,120,60,466,1337,850,422,2824,4904,3351,46,0,121,59,471,1354,865,435,2834,4896,3612,46,0,123,55,501,1447,936,504,2918,4964,4175,48,0,128,45,590,1639,1085,640,,,29490.7417579761,41867329.136316
13121,102.1,13121010210,1983,5150,564,4,54,13,9,89,94,301,0,1993,5164,582,4,54,13,9,90,97,315,0,2005,5200,608,4,55,13,9,92,99,336,0,2004,5197,613,4,55,13,9,92,100,340,0,2009,5202,638,4,55,13,9,92,103,362,0,2056,5241,711,4,58,13,9,94,110,423,0,,,31717.305394568,50269168.2578503
13121,103.01,13121010301,5269,13165,680,8,9,18,5,20,10,588,22,5684,13956,715,10,9,20,5,22,12,614,23,6085,14808,755,11,10,22,5,28,16,639,24,6176,14984,759,11,10,23,5,28,16,642,24,6567,15745,788,11,10,24,5,33,19,662,24,7395,17629,879,13,12,33,5,45,26,720,25,,,145559.406060607,921222119.733905
13121,103.03,13121010303,4424,12293,11472,95,2376,2793,3986,460,151,1596,15,5179,13980,11599,97,2377,2823,3997,465,161,1642,37,5820,15633,11686,98,2379,2845,4008,471,162,1689,34,5973,16029,11703,98,2381,2849,4011,471,162,1698,33,6722,17972,11806,97,2406,2885,4022,475,155,1741,25,8090,21335,12042,99,2510,2953,3820,496,199,1833,132,,,114191.456137609,378089280.531623
13121,103.04,13121010304,4388,11652,1182,113,0,13,83,45,32,873,23,4565,11954,1269,126,0,14,95,45,34,932,23,4735,12314,1352,131,1,14,93,50,38,999,26,4770,12384,1365,132,1,14,93,50,38,1011,26,4909,12675,1443,137,1,13,89,51,41,1085,26,5266,13404,1630,150,2,14,83,56,47,1250,28,,,107601.388309658,426369599.173727
13121,104,13121010400,3881,10662,1110,33,74,109,9,323,44,392,126,4307,11608,1196,35,74,110,9,336,47,429,156,4765,12653,1304,35,76,109,9,361,52,477,185,4861,12880,1318,35,76,108,9,363,52,484,191,5354,14018,1397,35,76,103,9,377,53,522,222,6102,16110,1629,36,82,102,9,428,61,624,287,,,231453.12001979,1993199213.98366
13121,105.07,13121010507,2723,7275,1750,1,55,4,13,596,211,845,25,2801,7432,1850,1,55,5,13,610,237,903,26,2891,7622,1938,1,55,5,13,622,260,954,28,2906,7645,1960,1,55,5,13,625,266,967,28,2989,7829,2089,1,59,5,13,646,299,1037,29,3178,8192,2388,1,70,6,13,698,374,1195,31,,,48106.5531579365,74661314.9887318
13121,105.08,13121010508,1126,3330,697,0,6,4,0,344,6,337,0,1132,3337,698,0,6,4,0,344,6,338,0,1147,3362,699,0,6,4,0,345,6,338,0,1150,3367,699,0,6,4,0,345,6,338,0,1160,3395,699,0,6,4,0,345,6,338,0,1234,3559,699,0,6,4,0,345,6,338,0,,,36463.8620008165,41987163.0482344
13121,105.09,13121010509,5319,14249,1223,69,0,10,0,695,32,416,1,5454,14567,1318,71,0,11,0,716,39,473,8,5619,14906,1407,72,0,11,0,732,45,531,16,5657,14978,1422,72,0,11,0,735,46,541,17,5829,15354,1528,72,0,9,0,763,51,610,23,6279,16120,1807,73,1,10,0,845,65,774,39,,,72305.3624868265,209756731.861161
13121,105.1,13121010510,5507,16407,4803,54,17,496,1007,1667,73,1473,16,5683,16725,4962,55,17,501,1014,1693,76,1584,22,5860,16870,5095,56,17,507,1007,1711,81,1689,27,5900,16918,5124,56,17,509,1005,1713,81,1715,28,6073,17123,5287,56,17,516,995,1734,83,1853,33,6896,18671,5674,57,18,531,925,1831,88,2179,45,,,108163.666162832,332154654.574478
13121,105.11,13121010511,3562,9996,5995,133,240,364,1028,1268,1588,1318,56,3921,10895,6372,151,241,380,1006,1338,1729,1459,68,4353,11977,6627,160,242,393,970,1386,1822,1573,81,4461,12257,6692,163,242,396,961,1400,1847,1599,84,4972,13583,7081,173,249,414,920,1488,1993,1747,97,5714,15288,7867,196,273,452,833,1692,2283,2014,124,,,64802.5513537132,175976166.050629
13121,105.12,13121010512,3024,7144,2211,126,535,48,10,750,116,600,26,3181,7519,2293,147,537,50,10,753,126,644,26,3358,7944,2360,158,538,52,10,756,135,683,28,3394,8017,2381,161,544,53,10,756,136,693,28,3583,8471,2504,174,591,56,10,757,146,742,28,3794,8822,2832,202,754,63,10,765,168,841,29,,,44746.4497181539,99287989.3177392
13121,105.13,13121010513,5251,14537,4952,42,332,446,747,958,104,1809,514,5585,15267,5191,44,332,470,727,967,111,1935,605,5857,15829,5382,44,332,488,698,975,117,2046,682,5916,15960,5428,44,332,493,690,977,118,2074,700,6193,16576,5691,44,338,523,657,987,124,2221,797,6600,17320,6267,45,355,582,589,1020,141,2544,991,,,97705.5228017968,315730074.089706
13121,105.14,13121010514,4571,12854,3830,522,681,311,211,373,85,1446,201,4863,13521,3932,546,682,322,211,376,93,1496,206,5207,14323,4019,557,683,329,205,384,101,1548,212,5274,14470,4035,561,684,331,203,384,102,1556,214,5576,15168,4127,573,704,340,194,384,108,1606,218,6141,16419,4382,603,771,364,173,392,126,1723,230,,,129707.642015341,525797817.895147
13121,106.01,13121010601,1576,3920,664,7,0,0,2,169,33,238,215,1596,3920,677,7,0,0,2,170,34,245,219,1664,4054,690,7,0,0,2,171,34,253,223,1679,4083,693,7,0,0,2,171,34,255,224,1753,4237,704,7,0,0,2,171,34,262,228,1898,4513,734,7,0,0,2,173,35,281,236,,,24790.4657588322,32368774.9204084
13121,106.03,13121010603,1903,4535,3543,47,57,138,721,259,498,1589,234,1937,4581,4031,62,57,152,701,292,576,1940,251,2088,4914,4405,69,58,155,675,316,645,2222,265,2120,4974,4504,71,58,156,668,322,664,2297,268,2289,5311,5119,79,69,171,639,363,772,2741,285,2626,5987,6517,98,107,195,581,463,1009,3743,321,,,45056.0286997551,67468022.9637881
13121,106.04,13121010604,2500,6532,2575,12,287,181,126,1155,80,697,37,2840,7447,2792,16,287,192,126,1214,93,815,49,3111,8146,2962,18,288,201,123,1255,105,912,60,3177,8314,3006,18,289,204,122,1267,107,936,63,3495,9150,3275,19,302,219,118,1349,122,1070,76,4030,10545,3879,23,348,248,108,1548,160,1342,102,,,36500.0184941528,51627504.3008299
13121,107,13121010700,1188,3087,1511,26,35,35,4,180,19,1191,21,1235,3167,1673,26,35,35,4,180,19,1254,120,1278,3231,1816,26,35,35,4,181,19,1314,202,1284,3237,1851,26,35,35,4,181,19,1329,222,1319,3294,2048,26,35,35,4,181,19,1418,330,1449,3515,2470,26,35,35,4,182,19,1627,542,,,29857.8774479882,25650833.5639674
13121,108,13121010800,2510,6520,30240,365,67,14976,119,3538,2715,5270,3190,2563,6608,31705,371,67,15103,119,3732,3245,5610,3458,2684,6862,32773,373,67,15194,116,3863,3598,5885,3677,2710,6909,33056,374,67,15222,115,3899,3695,5954,3730,2839,7191,34685,376,67,15391,111,4134,4257,6331,4018,3152,7840,37938,383,67,15698,101,4679,5381,7032,4597,,,43186.23980387,85851145.1995791
13121,109,13121010900,318,822,2765,59,104,197,61,607,948,775,14,355,903,3036,64,104,205,61,636,1087,859,20,380,967,3260,66,105,209,58,656,1210,930,26,382,969,3321,67,105,210,57,661,1244,950,27,398,1004,3677,70,110,217,53,695,1438,1061,33,425,1039,4474,76,125,232,43,777,1865,1310,46,,,27652.0488082448,15655530.0615564
13121,110,13121011000,1429,4609,3233,13,327,99,23,64,9,2307,391,1474,4712,3235,13,327,99,23,64,9,2307,393,1538,4846,3239,13,327,99,23,64,9,2309,395,1549,4872,3239,13,327,99,23,64,9,2309,395,1614,5044,3240,13,327,99,23,64,9,2309,396,1731,5288,3245,13,327,99,23,64,9,2311,399,,,24651.7375128973,30962116.7374919
13121,111,13121011100,1136,2776,1860,0,398,149,81,225,104,829,74,1158,2813,2051,0,398,160,81,238,122,949,103,1207,2917,2215,0,400,169,78,249,140,1052,127,1216,2930,2256,0,402,171,77,251,145,1077,133,1265,3028,2514,0,427,185,73,270,170,1225,164,1310,3089,3099,0,512,212,63,322,226,1538,226,,,25524.1435801934,35751095.7697564
13121,112.01,13121011201,2716,6937,481,82,24,104,20,42,22,155,32,2826,7172,504,85,24,104,20,43,26,164,38,2943,7414,528,87,25,103,20,45,28,177,43,2971,7472,532,87,25,103,20,45,29,179,44,3109,7782,554,88,25,102,20,46,31,193,49,3270,8074,615,92,26,100,20,49,39,229,60,,,30138.9284220005,41069321.0362623
13121,112.02,13121011202,2234,10212,1421,27,1,67,15,311,98,575,327,2285,10313,1742,30,1,71,15,330,113,663,519,2346,10169,2004,32,1,74,15,343,124,740,675,2358,10170,2067,32,1,75,15,347,126,759,712,2420,10196,2428,33,1,79,15,373,140,868,919,2537,10154,3196,37,1,88,15,442,170,1108,1335,,,26200.8451542451,34629055.9877782
13121,113.01,13121011301,2125,6286,562,0,0,6,1,25,15,515,0,2190,6410,572,0,0,6,1,25,15,525,0,2301,6618,582,0,0,6,1,25,16,534,0,2328,6669,584,0,0,6,1,25,16,536,0,2454,6940,597,0,0,6,1,25,16,549,0,2694,7415,625,0,0,6,1,25,16,577,0,,,31579.1993106356,54676635.3912069
