TRACTCE10,GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Population,Populatio2,White__201,Black__201,Asian_Paci,Hispanic__,All_Non_Wh,Percent__W,Percent__B,Percent_NW,White__200,Black__200,Asian_Pac2,Hispanic_2,All_Non_W2,Percent__2,Percent__3,Percent_N2,Change_in_,Change_in2,Change_in3,GlobalID,Pop_Chng_p,OthrRaces_,Pct_Asian_,Pct_OthrRa,Pct_Hispan,OthrRaces2,Pct_Asian2,Pct_OthrR2,Pct_Hispa2,Chg_Asian_,Chg_Othr_i,Chng_Pct_W,Chng_Pct_B,ChngPct_As,ChngPct_Ot,Chng_Pct_H,Chng_MajWh,Shape_Leng,Shape_Area
010513,13121010513,105.13,ARC 10,,,SDE,2015/05/27 16:20:56,13362,7342,1098,10207,120,1678,12264,8.2,76.4,91.8,2270,3966,97,873,5072,30.9,54,69.1,-1172,6241,805,,532.7,259,0.9,1.9,11.9,136,1.3,1.9,11.9,23,123,-22.7,22.4,-0.4,0,0.7,0,97083.5757164831,314824003.180499
010304,13121010304,103.04,ARC 10,,,SDE,2015/05/27 16:20:56,12164,4012,499,11074,61,259,11665,4.1,91,95.9,785,3107,23,57,3227,19.6,77.4,80.4,-286,7967,202,,532.8,271,0.5,2.2,1.4,40,0.6,1,1.4,38,231,-15.5,13.6,-0.1,1.2,0.7,0,105697.02937053,425825479.315488
010303,13121010303,103.03,ARC 10,,,SDE,2015/05/27 16:20:56,8727,5526,96,8345,26,115,8631,1.1,95.6,98.9,134,5322,6,25,5392,2.4,96.3,97.6,-38,3023,90,,237.1,145,0.3,1.7,0.5,39,0.1,0.7,0.5,20,106,-1.3,-0.7,0.2,1,0.8,0,113965.40596388,376823402.709408
010514,13121010514,105.14,ARC 10,,,SDE,2015/05/27 16:20:56,11609,4722,1625,8832,90,819,9984,14,76.1,86,2253,1962,28,414,2469,47.7,41.6,52.3,-628,6870,405,,374.3,243,0.8,2.1,8.8,65,0.6,1.4,8.8,62,178,-33.7,34.5,0.2,0.7,-1.7,0,130443.269027856,512760704.43856
010301,13121010301,103.01,ARC 10,,,SDE,2015/05/27 16:20:56,15350,3179,1307,13285,77,353,14043,8.5,86.5,91.5,1788,1264,34,32,1391,56.2,39.8,43.8,-481,12021,321,,363.3,328,0.5,2.1,1,61,1.1,1.9,1,43,267,-47.7,46.7,-0.6,0.2,1.3,1,146138.521125644,933117573.484193
010400,13121010400,104,ARC 10,,,SDE,2015/05/27 16:20:56,7684,6359,3114,3647,59,708,4570,40.5,47.5,59.5,3917,1941,18,379,2442,61.6,30.5,38.4,-803,1706,329,,18.5,156,0.8,2,6,104,0.3,1.6,6,41,52,-21.1,17,0.5,0.4,3.2,1,231631.925924165,1992752476.75147
011421,13121011421,114.21,ARC 10,,,SDE,2015/05/27 16:20:56,4435,3841,1091,1015,202,2008,3344,24.6,22.9,75.4,1924,478,293,1037,1917,50.1,12.4,49.9,-833,537,971,,396,119,4.6,2.7,27,110,7.6,2.9,27,-91,9,-25.5,10.5,-3,-0.2,18.3,1,32618.7249288664,42397066.8663694
011416,13121011416,114.16,ARC 10,,,SDE,2015/05/27 16:20:56,5275,4892,4211,319,379,257,1064,79.8,6,20.2,4166,279,221,146,726,85.2,5.7,14.8,45,40,111,,147.3,109,7.2,2.1,3,80,4.5,1.6,3,158,29,-5.4,0.3,2.7,0.5,1.9,0,47628.7922107172,71635494.1987779
011506,13121011506,115.06,ARC 10,,,SDE,2015/05/27 16:20:56,6148,5546,5470,209,164,187,678,89,3.4,11,5164,171,83,89,382,93.1,3.1,6.9,306,38,98,,136.8,118,2.7,1.9,1.6,39,1.5,0.7,1.6,81,79,-4.1,0.3,1.2,1.2,1.4,0,47406.3570722849,122781302.430195
011417,13121011417,114.17,ARC 10,,,SDE,2015/05/27 16:20:56,4520,3805,3824,210,173,240,696,84.6,4.6,15.4,3523,66,84,93,282,92.6,1.7,7.4,301,144,147,,246.6,73,3.8,1.6,2.4,39,2.2,1,2.4,89,34,-8,2.9,1.6,0.6,2.9,0,50150.7083289143,82011920.5930847
007001,13121007001,70.01,ARC 10,,,SDE,2015/05/27 16:20:56,3943,4986,164,3541,2,174,3779,4.2,89.8,95.8,369,4157,27,366,4617,7.4,83.4,92.6,-205,-616,-192,,-579.4,62,0.1,1.6,7.3,67,0.5,1.3,7.3,-25,-5,-3.2,6.4,-0.4,0.3,-2.9,0,34939.0801924333,49104286.8292185
006700,13121006700,67,ARC 10,,,SDE,2015/05/27 16:20:56,3570,3878,184,3155,18,132,3386,5.2,88.4,94.8,271,3392,13,157,3607,7,87.5,93,-87,-237,-25,,-236.9,81,0.5,2.3,4,45,0.3,1.2,4,5,36,-1.8,0.9,0.2,1.1,-0.3,0,36526.6545026591,36717999.6249558
006300,13121006300,63,ARC 10,,,SDE,2015/05/27 16:20:56,1924,1879,55,1802,3,32,1869,2.9,93.7,97.1,17,1807,15,25,1862,0.9,96.2,99.1,38,-5,7,,90,32,0.2,1.7,1.3,15,0.8,0.8,1.3,-12,17,2,-2.5,-0.6,0.9,0.4,0,17483.695062632,14267696.9325491
005700,13121005700,57,ARC 10,,,SDE,2015/05/27 16:20:56,1544,1382,26,1485,2,20,1518,1.7,96.2,98.3,7,1320,27,16,1375,0.5,95.5,99.5,19,165,4,,540,11,0.1,0.7,1.2,12,2,0.9,1.2,-25,-1,1.2,0.7,-1.9,-0.2,0.1,0,15655.0368861496,8956774.95083115
006500,13121006500,65,ARC 10,,,SDE,2015/05/27 16:20:56,3678,4674,446,3077,15,81,3232,12.1,83.7,87.9,330,4259,3,40,4344,7.1,91.1,92.9,116,-1182,41,,-766.2,59,0.4,1.6,0.9,42,0.1,0.9,0.9,12,17,5,-7.4,0.3,0.7,1.3,0,30113.8114859742,35301547.7223978
005501,13121005501,55.01,ARC 10,,,SDE,2015/05/27 16:20:56,2307,2368,291,1845,53,56,2016,12.6,80,87.4,41,2231,32,40,2327,1.7,94.2,98.3,250,-386,16,,-122,62,2.3,2.7,1.7,24,1.4,1,1.7,21,38,10.9,-14.2,0.9,1.7,0.7,0,15959.9995766519,12836003.9620293
004900,13121004900,49,ARC 10,,,SDE,2015/05/27 16:20:56,2481,2037,1187,1109,43,90,1294,47.8,44.7,52.2,951,992,14,48,1086,46.7,48.7,53.3,236,117,42,,1110,52,1.7,2.1,2.4,32,0.7,1.6,2.4,29,20,1.1,-4,1,0.5,1.2,0,17051.2895701248,11773786.3367541
004800,13121004800,48,ARC 10,,,SDE,2015/05/27 16:20:56,936,2263,51,835,4,28,885,5.4,89.2,94.6,68,2141,5,25,2195,3,94.6,97,-17,-1306,3,,-6635,18,0.4,1.9,1.1,24,0.2,1.1,1.1,-1,-6,2.4,-5.4,0.2,0.8,1.9,0,9059.05744445227,4230794.43233733
002800,13121002800,28,ARC 10,,,SDE,2015/05/27 16:20:56,3547,2858,1066,2002,192,175,2481,30.1,56.4,69.9,252,2094,11,441,2606,8.8,73.3,91.2,814,-92,-266,,2296.7,112,5.4,3.2,15.4,59,0.4,2.1,15.4,181,53,21.3,-16.9,5,1.1,-10.5,0,11480.6330734549,8050456.3146362
011419,13121011419,114.19,ARC 10,,,SDE,2015/05/27 16:20:56,5299,3872,4309,328,280,280,990,81.3,6.2,18.7,3366,166,174,137,506,86.9,4.3,13.1,943,162,143,,528.5,102,5.3,1.9,3.5,29,4.5,0.7,3.5,106,73,-5.6,1.9,0.8,1.2,1.8,0,46632.7197713961,74403517.9055435
011503,13121011503,115.03,ARC 10,,,SDE,2015/05/27 16:20:56,8782,5667,7078,408,803,355,1704,80.6,4.6,19.4,5180,144,118,138,487,91.4,2.5,8.6,1898,264,217,,259.6,138,9.1,1.6,2.4,86,2.1,1.5,2.4,685,52,-10.8,2.1,7,0.1,1.6,0,108861.824157186,334426553.15637
011615,13121011615,116.15,ARC 10,,,SDE,2015/05/27 16:20:56,9165,6394,7106,631,700,520,2059,77.5,6.9,22.5,5706,203,196,212,688,89.2,3.2,10.8,1400,428,308,,350.8,208,7.6,2.3,3.3,77,3.1,1.2,3.3,504,131,-11.7,3.7,4.5,1.1,2.4,0,82512.0815797102,221459667.29354
011504,13121011504,115.04,ARC 10,,,SDE,2015/05/27 16:20:56,12406,6681,10891,475,407,448,1515,87.8,3.8,12.2,6363,146,45,86,318,95.2,2.2,4.8,4528,329,362,,250,185,3.3,1.5,1.3,41,0.7,0.6,1.3,362,144,-7.4,1.6,2.6,0.9,2.3,0,109098.965412025,639666712.466997
010515,13121010515,105.15,ARC 10,,,SDE,2015/05/27 16:20:56,4801,2090,714,3883,12,124,4087,14.9,80.9,85.1,1006,1038,11,14,1084,48.1,49.7,51.9,-292,2845,110,,616.1,68,0.2,1.4,0.7,21,0.5,1,0.7,1,47,-33.2,31.2,-0.3,0.4,1.9,0,53054.4641399746,122122277.227154
010516,13121010516,105.16,ARC 10,,,SDE,2015/05/27 16:20:56,7850,6413,151,7375,40,164,7699,1.9,93.9,98.1,248,6033,5,66,6165,3.9,94.1,96.1,-97,1342,98,,449.1,120,0.5,1.5,1,61,0.1,1,1,35,59,-2,-0.2,0.4,0.5,1.1,0,38948.1928851381,90538858.9055952
010120,13121010120,101.20,ARC 10,,,SDE,2015/05/27 16:20:56,2194,1771,1125,715,65,198,1069,51.3,32.6,48.7,1286,340,34,78,485,72.6,19.2,27.4,-161,375,120,,1057.5,91,3,4.1,4.4,33,1.9,1.9,4.4,31,58,-21.3,13.4,1.1,2.2,4.6,0,21295.8785370775,11675098.8504447
010117,13121010117,101.17,ARC 10,,,SDE,2015/05/27 16:20:56,3133,2794,1096,1448,97,318,2037,35,46.2,65,1705,665,168,188,1089,61,23.8,39,-609,783,130,,678,174,3.1,5.6,6.7,67,6,2.4,6.7,-71,107,-26,22.4,-2.9,3.2,3.5,1,15242.6225423587,14703794.5050492
001800,13121001800,18,ARC 10,,,SDE,2015/05/27 16:20:56,3927,3561,1437,2074,167,122,2490,36.6,52.8,63.4,1269,2122,54,67,2292,35.6,59.6,64.4,168,-48,55,,915,127,4.3,3.2,1.9,49,1.5,1.4,1.9,113,78,1,-6.8,2.8,1.8,1.2,0,13357.7819347697,9868388.6344157
001300,13121001300,13,ARC 10,,,SDE,2015/05/27 16:20:56,4073,3899,2740,898,157,184,1333,67.3,22,32.7,2721,947,53,106,1178,69.8,24.3,30.2,19,-49,78,,348,94,3.9,2.3,2.7,72,1.4,1.8,2.7,104,22,-2.5,-2.3,2.5,0.5,1.8,0,15197.2246532449,14172984.7040628
001900,13121001900,19,ARC 10,,,SDE,2015/05/27 16:20:56,4636,2115,1932,1842,548,202,2704,41.7,39.7,58.3,542,1438,42,50,1573,25.6,68,74.4,1390,404,152,,6302.5,112,11.8,2.4,2.4,43,2,2,2.4,506,69,16.1,-28.3,9.8,0.4,2,0,15398.8854638024,10721679.6296315
002100,13121002100,21,ARC 10,,,SDE,2015/05/27 16:20:56,2451,1573,518,1694,107,71,1933,21.1,69.1,78.9,317,1058,123,38,1256,20.2,67.3,79.8,201,636,33,,2926.7,61,4.4,2.5,2.4,37,7.8,2.4,2.4,-16,24,0.9,1.8,-3.4,0.1,0.5,0,14521.8170806411,8694749.26571537
004400,13121004400,44,ARC 10,,,SDE,2015/05/27 16:20:56,2238,1717,28,2160,0,24,2210,1.3,96.5,98.7,10,1673,3,14,1707,0.6,97.4,99.4,18,487,10,,1736.7,26,0,1.2,0.8,17,0.2,1,0.8,-3,9,0.7,-0.9,-0.2,0.2,0.3,0,13310.6949013748,8902853.24080999
003200,13121003200,32,ARC 10,,,SDE,2015/05/27 16:20:56,2015,1500,1423,410,40,87,592,70.6,20.3,29.4,912,495,3,53,588,60.8,33,39.2,511,-85,34,,1287.5,55,2,2.7,3.5,37,0.2,2.5,3.5,37,18,9.8,-12.7,1.8,0.2,0.8,0,16783.5910275418,11449908.8226559
004200,13121004200,42,ARC 10,,,SDE,2015/05/27 16:20:56,2212,2493,78,2060,8,28,2134,3.5,93.1,96.5,45,2358,4,41,2448,1.8,94.6,98.2,33,-298,-13,,-562,38,0.4,1.7,1.6,45,0.2,1.8,1.6,4,-7,1.7,-1.5,0.2,-0.1,-0.3,0,16797.5197386058,13424596.0035349
003800,13121003800,38,ARC 10,,,SDE,2015/05/27 16:20:56,3967,2273,20,3733,8,133,3947,0.5,94.1,99.5,5,2192,5,36,2268,0.2,96.4,99.8,15,1541,97,,5646.7,73,0.2,1.8,1.6,35,0.2,1.5,1.6,3,38,0.3,-2.3,0,0.3,1.8,0,16798.8934762951,8983581.81445705
002500,13121002500,25,ARC 10,,,SDE,2015/05/27 16:20:56,1904,1981,41,1764,6,50,1863,2.2,92.6,97.8,13,1923,2,27,1968,0.7,97.1,99.3,28,-159,23,,-256.7,43,0.3,2.3,1.4,16,0.1,0.8,1.4,4,27,1.5,-4.5,0.2,1.5,1.2,0,12259.5745540228,9386347.19240082
002300,13121002300,23,ARC 10,,,SDE,2015/05/27 16:20:56,1476,2714,35,1377,0,43,1441,2.4,93.3,97.6,31,2627,10,28,2683,1.1,96.8,98.9,4,-1250,15,,-3095,21,0,1.4,1,18,0.4,0.7,1,-10,3,1.3,-3.5,-0.4,0.7,1.9,0,16858.230216317,12080607.0614556
001608,13139001608,16.08,ARC 20,,,SDE,2015/05/27 16:20:56,4734,1158,4111,125,99,343,623,86.8,2.6,13.2,1049,38,3,50,109,90.6,3.3,9.4,3062,87,293,,567.6,56,2.1,1.2,4.3,18,0.3,1.6,4.3,96,38,-3.8,-0.7,1.8,-0.4,2.9,0,57559.8938112028,175399873.090155
001603,13139001603,16.03,ARC 20,,,SDE,2015/05/27 16:20:56,4903,3477,3931,294,119,492,972,80.2,6,19.8,2984,206,22,226,493,85.8,5.9,14.2,947,88,266,,104.9,67,2.4,1.4,6.5,39,0.6,1.1,6.5,97,28,-5.6,0.1,1.8,0.3,3.5,0,102091.440166664,378527957.717607
010118,13121010118,101.18,ARC 10,,,SDE,2015/05/27 16:20:56,4782,4142,1678,1799,302,777,3104,35.1,37.6,64.9,2269,984,285,475,1873,54.8,23.8,45.2,-591,815,302,,800,226,6.3,4.7,11.5,130,6.9,3.1,11.5,17,96,-19.7,13.8,-0.6,1.6,4.7,1,21556.2015179364,21204302.3653095
010113,13121010113,101.13,ARC 10,,,SDE,2015/05/27 16:20:56,5439,4306,2003,1315,250,1734,3436,36.8,24.2,63.2,2738,392,115,1015,1568,63.6,9.1,36.4,-735,923,719,,1258.9,137,4.6,2.5,23.6,45,2.7,1,23.6,135,92,-26.8,15.1,1.9,1.5,8.3,1,23953.132795233,23762174.1465151
010115,13121010115,101.15,ARC 10,,,SDE,2015/05/27 16:20:56,2546,1928,2061,211,135,100,485,81,8.3,19,1793,55,32,30,135,93,2.9,7,268,156,70,,475.4,39,5.3,1.5,1.6,19,1.7,1,1.6,103,20,-12,5.4,3.6,0.5,2.3,0,30469.2568378899,37563857.0130844
010122,13121010122,101.22,ARC 10,,,SDE,2015/05/27 16:20:56,5596,4515,3087,814,1296,282,2509,55.2,14.5,44.8,3739,360,203,141,776,82.8,8,17.2,-652,454,141,,900.8,117,23.2,2.1,3.1,72,4.5,1.6,3.1,1093,45,-27.6,6.5,18.7,0.5,1.9,0,39421.3843741249,34746382.0092433
010114,13121010114,101.14,ARC 10,,,SDE,2015/05/27 16:20:56,6115,5760,3778,837,214,1164,2337,61.8,13.7,38.2,4490,406,99,675,1270,78,7,22,-712,431,489,,221.9,122,3.5,2,11.7,91,1.7,1.6,11.7,115,31,-16.2,6.7,1.8,0.4,7.3,0,28475.149097914,43732767.0485134
000600,13121000600,6,ARC 10,,,SDE,2015/05/27 16:20:56,5203,2707,2338,1299,1140,254,2865,44.9,25,55.1,1670,322,519,123,1037,61.7,11.9,38.3,668,977,131,,4160,172,21.9,3.3,4.5,73,19.2,2.7,4.5,621,99,-16.8,13.1,2.7,0.6,0.4,1,16993.0428568533,15710672.6414122
006601,13121006601,66.01,ARC 10,,,SDE,2015/05/27 16:20:56,1889,2425,275,1545,9,40,1614,14.6,81.8,85.4,254,2102,11,18,2171,10.5,86.7,89.5,21,-557,22,,-670,20,0.5,1.1,0.7,40,0.5,1.6,0.7,-2,-20,4.1,-4.9,0,-0.5,1.4,0,25901.03829993,21030216.9330364
006602,13121006602,66.02,ARC 10,,,SDE,2015/05/27 16:20:56,1129,1405,15,1071,3,16,1114,1.3,94.9,98.7,44,1334,2,14,1361,3.1,94.9,96.9,-29,-263,2,,-1380,24,0.3,2.1,1,11,0.1,0.8,1,1,13,-1.8,0,0.2,1.3,0.4,0,11338.1829194436,6832481.5189224
006200,13121006200,62,ARC 10,,,SDE,2015/05/27 16:20:56,1311,1614,32,1230,2,29,1279,2.4,93.8,97.6,26,1569,0,9,1588,1.6,97.2,98.4,6,-339,20,,-757.5,18,0.2,1.4,0.6,10,0,0.6,0.6,2,8,0.8,-3.4,0.2,0.8,1.6,0,13973.900285682,11195460.762811
006100,13121006100,61,ARC 10,,,SDE,2015/05/27 16:20:56,3471,4326,62,3353,7,27,3409,1.8,96.6,98.2,70,4195,3,21,4256,1.6,97,98.4,-8,-842,6,,-950,22,0.2,0.6,0.5,37,0.1,0.9,0.5,4,-15,0.2,-0.4,0.1,-0.3,0.3,0,23360.3987792735,24181430.5162419
001600,13121001600,16,ARC 10,,,SDE,2015/05/27 16:20:56,2072,1390,1623,219,57,117,449,78.3,10.6,21.7,1111,182,28,33,279,79.9,13.1,20.1,512,37,84,,1705,56,2.8,2.7,2.4,36,2,2.6,2.4,29,20,-1.6,-2.5,0.8,0.1,3.2,0,15724.3511994616,9947863.10317709
003100,13121003100,31,ARC 10,,,SDE,2015/05/27 16:20:56,1599,1626,718,716,48,71,881,44.9,44.8,55.1,181,1331,15,62,1445,11.1,81.9,88.9,537,-615,9,,-90,46,3,2.9,3.8,37,0.9,2.3,3.8,33,9,33.8,-37.1,2.1,0.6,0.6,0,14720.0207902214,9425069.93577288
006802,13121006802,68.02,ARC 10,,,SDE,2015/05/27 16:20:56,1958,1896,11,1907,5,8,1947,0.6,97.4,99.4,0,1870,1,17,1896,0,98.6,100,11,37,-9,,206.7,27,0.3,1.4,0.9,8,0.1,0.4,0.9,4,19,0.6,-1.2,0.2,1,-0.5,0,11702.8418248075,7811439.99424966
007602,13121007602,76.02,ARC 10,,,SDE,2015/05/27 16:20:56,2418,2848,24,2337,7,25,2394,1,96.7,99,33,2753,1,31,2815,1.2,96.7,98.8,-9,-416,-6,,-330.8,25,0.3,1,1.1,30,0,1.1,1.1,6,-5,-0.2,0,0.3,-0.1,-0.1,0,33419.0983908328,36267014.7697272
001606,13139001606,16.06,ARC 20,,,SDE,2015/05/27 16:20:56,3472,1678,2480,354,84,508,992,71.4,10.2,28.6,1219,229,17,203,459,72.6,13.6,27.4,1261,125,305,,543.6,46,2.4,1.3,12.1,10,1,0.6,12.1,67,36,-1.2,-3.4,1.4,0.7,2.5,0,46879.204090166,93034796.0464442
001101,13139001101,11.01,ARC 20,,,SDE,2015/05/27 16:20:56,5249,6542,441,315,37,4415,4808,8.4,6,91.6,1015,410,92,4948,5527,15.5,6.3,84.5,-574,-95,-533,,-808.1,41,0.7,0.8,75.6,77,1.4,1.2,75.6,-55,-36,-7.1,-0.3,-0.7,-0.4,8.5,0,36022.1176296487,43647079.4844643
001605,13139001605,16.05,ARC 20,,,SDE,2015/05/27 16:20:56,4788,2428,3971,204,85,448,817,82.9,4.3,17.1,2213,66,14,104,215,91.1,2.7,8.9,1758,138,344,,357.6,80,1.8,1.7,4.3,31,0.6,1.3,4.3,71,49,-8.2,1.6,1.2,0.4,5.1,0,70361.4944169169,182797016.949356
001604,13139001604,16.04,ARC 20,,,SDE,2015/05/27 16:20:56,5716,3036,4479,341,126,677,1237,78.4,6,21.6,2725,110,23,145,311,89.8,3.6,10.2,1754,231,532,,470.2,93,2.2,1.6,4.8,33,0.8,1.1,4.8,103,60,-11.4,2.4,1.4,0.5,7,0,68993.8028215073,157630773.90577
001502,13139001502,15.02,ARC 20,,,SDE,2015/05/27 16:20:56,4183,3348,3675,124,85,231,508,87.9,3,12.1,3187,36,31,60,161,95.2,1.1,4.8,488,88,171,,46.9,68,2,1.6,1.8,34,0.9,1,1.8,54,34,-7.3,1.9,1.1,0.6,3.7,0,96357.9103269327,494825977.475692
001607,13139001607,16.07,ARC 20,,,SDE,2015/05/27 16:20:56,4352,3169,3484,199,143,489,868,80.1,4.6,19.9,2875,101,28,132,294,90.7,3.2,9.3,609,98,357,,211.3,37,3.3,0.9,4.2,33,0.9,1,4.2,115,4,-10.6,1.4,2.4,-0.1,7,0,55603.4320130495,157073086.242059
001302,13139001302,13.02,ARC 20,,,SDE,2015/05/27 16:20:56,4968,3942,4252,149,50,448,716,85.6,3,14.4,3636,72,38,157,306,92.2,1.8,7.8,616,77,291,,122.1,69,1,1.4,4,39,1,1,4,12,30,-6.6,1.2,0,0.4,5,0,87633.1466565926,233383230.097197
001301,13139001301,13.01,ARC 20,,,SDE,2015/05/27 16:20:56,5452,3633,3434,291,317,1312,2018,63,5.3,37,2939,142,65,460,694,80.9,3.9,19.1,495,149,852,,149.1,98,5.8,1.8,12.7,27,1.8,0.7,12.7,252,71,-17.9,1.4,4,1.1,11.4,0,107144.455563948,338696885.978118
001403,13139001403,14.03,ARC 20,,,SDE,2015/05/27 16:20:56,3576,2654,1878,273,173,1186,1698,52.5,7.6,47.5,1674,208,98,635,980,63.1,7.8,36.9,204,65,551,,214.4,66,4.8,1.8,23.9,39,3.7,1.5,23.9,75,27,-10.6,-0.2,1.1,0.3,9.3,0,50568.8019955192,119512530.180177
001404,13139001404,14.04,ARC 20,,,SDE,2015/05/27 16:20:56,5201,4567,2919,579,109,1506,2282,56.1,11.1,43.9,3144,455,73,841,1423,68.8,10,31.2,-225,124,665,,89.3,88,2.1,1.7,18.4,54,1.6,1.2,18.4,36,34,-12.7,1.1,0.5,0.5,10.6,0,59092.4379457244,198111639.8509
010212,13121010212,102.12,ARC 10,,,SDE,2015/05/27 16:20:56,5440,5653,2132,449,148,2611,3308,39.2,8.3,60.8,2405,555,150,2395,3248,42.5,9.8,57.5,-273,-106,216,,-163.8,100,2.7,1.8,42.4,148,2.7,2.6,42.4,-2,-48,-3.3,-1.5,0,-0.8,5.6,0,25757.1662673575,35639603.5109262
009802,13121009802,98.02,ARC 10,,,SDE,2015/05/27 16:20:56,4141,3689,3579,184,215,103,562,86.4,4.4,13.6,3407,99,102,48,282,92.4,2.7,7.6,172,85,55,,110.2,60,5.2,1.4,1.3,33,2.8,0.9,1.3,113,27,-6,1.7,2.4,0.5,1.2,0,48814.1848215103,113915588.381393
009403,13121009403,94.03,ARC 10,,,SDE,2015/05/27 16:20:56,4625,3051,2276,1235,572,428,2349,49.2,26.7,50.8,2109,444,195,210,942,69.1,14.6,30.9,167,791,218,,3148,114,12.4,2.5,6.9,93,6.4,3,6.9,377,21,-19.9,12.1,6,-0.5,2.4,1,20673.715791353,12683678.8230456
009404,13121009404,94.04,ARC 10,,,SDE,2015/05/27 16:20:56,4207,3027,3019,529,335,217,1188,71.8,12.6,28.2,2538,213,151,84,489,83.8,7,16.2,481,316,133,,1475,107,8,2.5,2.8,41,5,1.4,2.8,184,66,-12,5.6,3,1.1,2.4,0,23865.0917021446,22395320.2933519
010001,13121010001,100.01,ARC 10,,,SDE,2015/05/27 16:20:56,4487,3574,3518,375,218,302,969,78.4,8.4,21.6,3162,195,102,83,412,88.5,5.5,11.5,356,180,219,,570.6,74,4.9,1.6,2.3,31,2.9,0.9,2.3,116,43,-10.1,2.9,2,0.7,4.4,0,36391.6577551897,43948313.038325
009602,13121009602,96.02,ARC 10,,,SDE,2015/05/27 16:20:57,4461,3440,3481,367,217,295,980,78,8.2,22,3008,195,78,128,432,87.4,5.7,12.6,473,172,167,,1134.4,101,4.9,2.3,3.7,31,2.3,0.9,3.7,139,70,-9.4,2.5,2.6,1.4,2.9,0,28279.3285847429,25608808.6497386
010002,13121010002,100.02,ARC 10,,,SDE,2015/05/27 16:20:57,7001,5097,6010,390,260,250,991,85.8,5.6,14.2,4828,98,55,87,269,94.7,1.9,5.3,1182,292,163,,793.3,91,3.7,1.3,1.7,29,1.1,0.6,1.7,205,62,-8.9,3.7,2.6,0.7,1.9,0,39734.8894823239,68276085.0929452
009502,13121009502,95.02,ARC 10,,,SDE,2015/05/27 16:20:57,3869,3449,2776,647,128,229,1093,71.7,16.7,28.3,3091,185,56,80,358,89.6,5.4,10.4,-315,462,149,,600,89,3.3,2.3,2.3,37,1.6,1.1,2.3,72,52,-17.9,11.3,1.7,1.2,3.6,0,22830.6380274544,20103953.6068401
008000,13121008000,80,ARC 10,,,SDE,2015/05/27 16:20:57,4875,5797,98,4647,6,51,4777,2,95.3,98,81,5605,10,26,5716,1.4,96.7,98.6,17,-958,25,,-400.9,73,0.1,1.5,0.4,75,0.2,1.3,0.4,-4,-2,0.6,-1.4,-0.1,0.2,0.6,0,48643.0056389821,63628878.4948884
003900,13121003900,39,ARC 10,,,SDE,2015/05/27 16:20:57,1331,2426,25,1263,0,17,1306,1.9,94.9,98.1,8,2380,2,5,2418,0.3,98.1,99.7,17,-1117,12,,-3650,26,0,2,0.2,31,0.1,1.3,0.2,-2,-5,1.6,-3.2,-0.1,0.7,1.1,0,13109.2793570928,8974530.75362751
004100,13121004100,41,ARC 10,,,SDE,2015/05/27 16:20:57,1862,2565,66,1648,30,62,1796,3.5,88.5,96.5,46,2389,45,37,2519,1.8,93.1,98.2,20,-741,25,,-1406,56,1.6,3,1.4,48,1.8,1.9,1.4,-15,8,1.7,-4.6,-0.2,1.1,1.9,0,16422.3244511937,13620587.4232695
002400,13121002400,24,ARC 10,,,SDE,2015/05/27 16:20:57,2273,2467,70,2144,5,23,2203,3.1,94.3,96.9,23,2404,4,12,2444,0.9,97.4,99.1,47,-260,11,,-388,31,0.2,1.4,0.5,24,0.2,1,0.5,1,7,2.2,-3.1,0,0.4,0.5,0,16475.0004164284,14552683.2204769
004000,13121004000,40,ARC 10,,,SDE,2015/05/27 16:20:57,2231,3166,42,2132,4,29,2189,1.9,95.6,98.1,15,3081,2,33,3151,0.5,97.3,99.5,27,-949,-4,,-1558.3,24,0.2,1.1,1,35,0.1,1.1,1,2,-11,1.4,-1.7,0.1,0,0.3,0,18066.6018896434,17419992.8057055
008400,13121008400,84,ARC 10,,,SDE,2015/05/27 16:20:57,3181,5410,45,3042,6,42,3136,1.4,95.6,98.6,61,5261,2,43,5349,1.1,97.2,98.9,-16,-2219,-1,,-3184.3,46,0.2,1.4,0.8,43,0,0.8,0.8,4,3,0.3,-1.6,0.2,0.6,0.5,0,21096.580408234,19135004.2306545
008302,13121008302,83.02,ARC 10,,,SDE,2015/05/27 16:20:57,2000,2813,13,1951,0,21,1987,0.7,97.5,99.4,12,2741,5,29,2801,0.4,97.4,99.6,1,-790,-8,,-1161.4,15,0,0.8,1,26,0.2,0.9,1,-5,-11,0.3,0.1,-0.2,-0.1,0.1,0,21566.3562333046,20345085.5127018
008301,13121008301,83.01,ARC 10,,,SDE,2015/05/27 16:20:57,2903,3844,45,2759,5,46,2858,1.6,95,98.4,12,3710,0,40,3832,0.3,96.5,99.7,33,-951,6,,-941,48,0.2,1.7,1,82,0,2.1,1,5,-34,1.3,-1.5,0.2,-0.4,0.6,0,30129.4399076851,28283364.2450917
007200,13121007200,72,ARC 10,,,SDE,2015/05/27 16:20:57,1706,4162,24,1603,1,54,1682,1.4,94,98.6,75,3815,13,221,4087,1.8,91.7,98.2,-51,-2212,-167,,-701.7,24,0.1,1.4,5.3,38,0.3,0.9,5.3,-12,-14,-0.4,2.3,-0.2,0.5,-2.1,0,57279.1250010644,96522902.4136609
