GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Percent_Fo,Foreign_Bo,Percent_U_,U_S__Nativ,GlobalID,Pop_Chg_pe,Pct_ForBor,ForeignBor,Pct_ForBo2,ForBorn_Na,Pct_US_Nat,US_Native_,Pct_USnati,USnative_B,Pct_USnat2,USnative_2,Shape_Leng,Shape_Area
13117130307,1303.07,ARC 20,,,SDE,2015/05/21 16:55:07,9.3,352,90.7,3440,,246,69.9,246,30.1,106,37.7,1429,50.6,1917,88.2,3346,53579.7370895808,132924612.917863
13117130302,1303.02,ARC 20,,,SDE,2015/05/21 16:55:07,5.7,292,94.3,4807,,482.6,55.1,161,44.9,131,50.5,2573,42.6,2174,93.1,4747,51060.5460993337,129034944.772519
13117130304,1303.04,ARC 20,,,SDE,2015/05/21 16:55:07,16.8,742,83.2,3663,,138.3,68.7,510,31.3,232,40.8,1796,41.2,1814,82,3610,59897.5453232899,134773955.593994
13117130404,1304.04,ARC 20,,,SDE,2015/05/21 16:55:07,20.1,888,79.9,3525,,1065.2,35.7,317,64.3,571,43,1898,36.1,1594,79.1,3492,44883.6793068178,70513190.5906674
13117130306,1303.06,ARC 20,,,SDE,2015/05/21 16:55:07,24.9,1050,75.1,3160,,544.7,47,493,53,557,45.9,1931,26.9,1132,72.8,3063,45891.7179948768,88312691.5789102
13117130601,1306.01,ARC 20,,,SDE,2015/05/21 16:55:07,11.4,388,88.6,3010,,281.9,61.3,238,38.7,150,53.6,1820,30.2,1025,83.7,2845,74091.9381750082,185902250.851556
13117130510,1305.10,ARC 20,,,SDE,2015/05/21 16:55:07,13.6,873,86.4,5563,,473.7,49.7,434,50.3,439,43.1,2775,41.2,2651,84.3,5426,76334.9309009739,197249787.372118
13117130406,1304.06,ARC 20,,,SDE,2015/05/21 16:55:07,28.7,1568,71.3,3895,,1310,62.8,984,37.2,584,37.3,2039,31.1,1699,68.4,3738,44242.7025906151,76531671.0519878
13117130410,1304.10,ARC 20,,,SDE,2015/05/21 16:55:07,16.7,665,83.3,3317,,703.1,88.3,587,11.7,78,42,1672,40.8,1626,82.8,3298,44965.9009774675,80056005.4659945
13117130203,1302.03,ARC 20,,,SDE,2015/05/21 16:55:07,11.1,618,88.9,4969,,91.5,61.3,379,38.7,239,36.9,2061,50.5,2819,87.3,4880,91969.7740685529,339718776.969776
13117130204,1302.04,ARC 20,,,SDE,2015/05/21 16:55:07,16.4,659,83.6,3366,,470,53.3,351,46.7,308,38.3,1543,45,1810,83.3,3353,66278.2010656485,186249928.919498
13117130202,1302.02,ARC 20,,,SDE,2015/05/21 16:55:07,3.4,135,96.6,3816,,402.2,11.1,15,88.9,120,65.9,2602,30.5,1206,96.4,3808,63898.2212015362,167012078.113386
13117130509,1305.09,ARC 20,,,SDE,2015/05/21 16:55:07,14.3,466,85.7,2790,,-2.4,68.5,319,31.5,147,34.9,1135,49.8,1622,84.7,2757,54191.6848853789,105646015.233029
13117130403,1304.03,ARC 20,,,SDE,2015/05/21 16:55:07,15.6,1050,84.4,5661,,154.5,84.7,889,15.3,161,30.9,2071,52.8,3546,83.7,5617,110537.886515246,316236944.470642
13067031506,315.06,ARC 10,,,SDE,2015/05/21 16:55:07,18.3,900,81.7,4025,,92.2,48.4,436,51.6,464,32.9,1619,47.3,2329,80.2,3948,48752.3753554537,100337925.071495
13067031508,315.08,ARC 10,,,SDE,2015/05/21 16:55:07,7.8,399,92.2,4717,,257.7,60.9,243,39.1,156,46,2352,45,2302,91,4654,54034.2380642849,132412987.128244
13067031116,311.16,ARC 10,,,SDE,2015/05/21 16:55:07,13.9,637,86.1,3960,,-264.5,71.9,458,28.1,179,33.8,1555,48.7,2238,82.5,3793,23807.2361145519,29481141.3977
13067031115,311.15,ARC 10,,,SDE,2015/05/21 16:55:07,17,724,83,3544,,425,57,413,43,311,44,1877,36.8,1570,80.8,3447,35410.1931714363,39538018.1379704
13067030223,302.23,ARC 10,,,SDE,2015/05/21 16:55:07,7,393,93,5246,,661.2,54.7,215,45.3,178,55.7,3141,36.9,2078,92.6,5219,37674.4689836817,48657744.3653029
13067031312,313.12,ARC 10,,,SDE,2015/05/21 16:55:07,20,1914,80,7669,,689.6,84.6,1620,15.4,294,33.5,3209,45.7,4375,79.1,7584,53847.9275432186,137810038.387735
13067031313,313.13,ARC 10,,,SDE,2015/05/21 16:55:07,11.3,1160,88.7,9085,,975,51.8,601,48.2,559,55.2,5652,32.4,3321,87.6,8973,59010.3320328172,168251461.432309
13067031309,313.09,ARC 10,,,SDE,2015/05/21 16:55:07,17.1,1333,82.9,6477,,307.1,72.5,966,27.5,367,34.2,2674,47.7,3729,82,6403,45631.7289489905,85828914.3419131
13117130101,1301.01,ARC 20,,,SDE,2015/05/21 16:55:07,14,544,86,3342,,148.6,79.2,431,20.8,113,35.8,1390,49.7,1932,85.5,3322,84407.7991417087,281279156.195037
13117130104,1301.04,ARC 20,,,SDE,2015/05/21 16:55:07,2.2,83,97.8,3626,,147.6,100,83,0,0,45.9,1703,51.4,1907,97.3,3610,90421.6231667939,318957777.26129
13117130506,1305.06,ARC 20,,,SDE,2015/05/21 16:55:07,8.6,282,91.4,2995,,309,68.4,193,31.6,89,42.1,1379,48.6,1593,90.7,2972,76340.9158601574,114496455.48317
13067031509,315.09,ARC 10,,,SDE,2015/05/21 16:55:07,8.9,826,91.1,8435,,435.1,52.3,432,47.7,394,37.4,3468,53.5,4952,90.9,8420,73336.7530055397,262632312.597705
13067031113,311.13,ARC 10,,,SDE,2015/05/21 16:55:07,27.2,256,72.8,685,,-757.5,50.8,130,49.2,126,42,395,30.8,290,72.8,685,15328.7929380092,12050457.3529284
13067031114,311.14,ARC 10,,,SDE,2015/05/21 16:55:07,27,2044,73,5522,,1146.4,77.4,1583,22.6,461,45.4,3435,25.1,1902,70.5,5337,25398.9460455544,30404190.2359547
13067030345,303.45,ARC 10,,,SDE,2015/05/21 16:55:07,49.3,2546,50.7,2614,,491.8,87.2,2220,12.8,326,25.9,1339,23.5,1215,49.5,2554,31288.7059122369,46267772.6700168
13067030344,303.44,ARC 10,,,SDE,2015/05/21 16:55:07,15.7,535,84.3,2880,,-662.2,79.8,427,20.2,108,50,1706,33.8,1153,83.7,2859,22539.1411433758,25146360.232426
13067030411,304.11,ARC 10,,,SDE,2015/05/21 16:55:07,22.8,851,77.2,2882,,-593.8,58.2,495,41.8,356,41.4,1544,33.5,1251,74.9,2795,32120.0519438332,21530700.3528156
13067030412,304.12,ARC 10,,,SDE,2015/05/21 16:55:07,27.9,1108,72.1,2863,,-1303.8,74,820,26,288,38.3,1519,33.2,1318,71.4,2837,22416.1044360612,21588686.2542701
13067030414,304.14,ARC 10,,,SDE,2015/05/21 16:55:07,32.5,892,67.5,1852,,-659,70.1,625,29.9,267,39.7,1090,27,742,66.8,1832,22675.5114198547,26649597.7144664
13067030413,304.13,ARC 10,,,SDE,2015/05/21 16:55:07,33.7,1846,66.3,3629,,-1313.3,71.1,1312,28.9,534,34.2,1874,31.1,1702,65.3,3576,16326.5105265938,15515860.4260629
13067030239,302.39,ARC 10,,,SDE,2015/05/21 16:55:07,4.3,360,95.7,7979,,228.4,39.7,143,60.3,217,50.1,4178,44.9,3747,95,7925,61679.1208298761,210274687.091343
13067030238,302.38,ARC 10,,,SDE,2015/05/21 16:55:07,5.4,360,94.6,6344,,350.9,10.3,37,89.7,323,57.3,3842,36.3,2434,93.6,6276,50030.2906944046,119070178.364877
13067030236,302.36,ARC 10,,,SDE,2015/05/21 16:55:07,4.1,175,95.9,4138,,370.5,43.4,76,56.6,99,62,2672,31.9,1375,93.8,4047,35263.7661123808,57497990.3462216
13067030407,304.07,ARC 10,,,SDE,2015/05/21 16:55:07,12.8,567,87.2,3870,,-70.6,53.1,301,46.9,266,52.2,2314,32.2,1429,84.4,3743,32579.1377725002,46529465.4969016
13067030408,304.08,ARC 10,,,SDE,2015/05/21 16:55:07,28.8,876,71.2,2161,,7.8,73.6,645,26.4,231,41.7,1265,27.9,846,69.5,2111,22592.698426212,25592627.1833773
13067030410,304.10,ARC 10,,,SDE,2015/05/21 16:55:07,21.7,1124,78.3,4059,,-34.1,49.1,552,50.9,572,49.2,2548,27.8,1439,76.9,3987,31912.6859731288,46317689.8446933
13067030409,304.09,ARC 10,,,SDE,2015/05/21 16:55:07,11.9,419,88.1,3114,,198.6,55.6,233,44.4,186,48.8,1724,38.6,1365,87.4,3089,28677.1623329257,39510854.9619552
13067030343,303.43,ARC 10,,,SDE,2015/05/21 16:55:07,7.7,367,92.3,4385,,71.7,27.8,102,72.2,265,53.7,2550,37,1757,90.6,4307,37082.7996146609,49683537.361894
13067030342,303.42,ARC 10,,,SDE,2015/05/21 16:55:07,4.6,228,95.4,4720,,62.1,4.4,10,95.6,218,63.9,3161,31.1,1538,95,4699,36039.7543742388,51683811.419102
13067030340,303.40,ARC 10,,,SDE,2015/05/21 16:55:07,9.6,374,90.4,3540,,-179.4,29.9,112,70.1,262,60,2350,28.6,1119,88.6,3469,27067.8343692281,46266043.3791279
13067030341,303.41,ARC 10,,,SDE,2015/05/21 16:55:07,8.3,389,91.7,4278,,30.6,38,148,62,241,62.9,2936,26.4,1231,89.3,4167,37205.3723209069,50058678.2992049
13067031409,314.09,ARC 10,,,SDE,2015/05/21 16:55:07,17.6,904,82.4,4218,,14,53,479,47,425,41.2,2108,39.9,2042,81,4150,51767.6582017755,152033033.626183
13067031408,314.08,ARC 10,,,SDE,2015/05/21 16:55:07,9.6,607,90.4,5697,,211.3,26.5,161,73.5,446,37.5,2364,52.5,3307,90,5671,70457.46048608,149933192.720451
13067030107,301.07,ARC 10,,,SDE,2015/05/21 16:55:07,10.5,491,89.5,4194,,725.6,17.9,88,82.1,403,48.4,2267,39.3,1841,87.7,4108,44088.4755314558,44040101.4914974
13067030106,301.06,ARC 10,,,SDE,2015/05/21 16:55:07,30,2029,70,4738,,1167.9,46,934,54,1095,32.6,2206,33.5,2268,66.1,4474,27586.8870454651,39230255.4361575
13067030505,305.05,ARC 10,,,SDE,2015/05/21 16:55:07,30.6,2031,69.4,4609,,395.5,88.6,1799,11.4,232,42.2,2804,25.8,1711,68,4515,33004.2113947541,56864207.8138271
13067030800,308,ARC 10,,,SDE,2015/05/21 16:55:07,34.9,1756,65.1,3272,,-498,82.9,1456,17.1,300,29,1459,35.4,1779,64.4,3238,43600.0725249228,56467911.721031
13067030902,309.02,ARC 10,,,SDE,2015/05/21 16:55:07,37.4,2079,62.6,3484,,-704.5,87.9,1827,12.1,252,32.7,1817,28.7,1596,61.4,3413,41582.2223424138,54844148.7642719
13067031311,313.11,ARC 10,,,SDE,2015/05/21 16:55:07,21.6,2098,78.4,7597,,592.5,82.7,1734,17.3,364,32.3,3135,45.3,4389,77.6,7524,44963.2508171458,89245311.986298
13067031406,314.06,ARC 10,,,SDE,2015/05/21 16:55:07,12.2,818,87.8,5894,,892.1,62.3,510,37.7,308,46.6,3129,40.7,2733,87.3,5862,37870.0090583242,67110018.044905
13067031405,314.05,ARC 10,,,SDE,2015/05/21 16:55:07,19.9,1753,80.1,7067,,5.1,71.9,1260,28.1,493,39.6,3496,39.7,3503,79.4,6999,57439.210016212,109264121.03516
13067030320,303.20,ARC 10,,,SDE,2015/05/21 16:55:07,15.5,1139,84.5,6212,,357.5,60.4,688,39.6,451,52,3824,31.8,2337,83.8,6161,46196.5541505667,99097706.2014473
13067030318,303.18,ARC 10,,,SDE,2015/05/21 16:55:07,9,704,91,7133,,67.4,19.9,140,80.1,564,49.4,3872,40.6,3185,90,7057,56581.1834215537,127344775.23979
13067031005,310.05,ARC 10,,,SDE,2015/05/21 16:55:07,28.6,1629,71.4,4064,,445,79,1287,21,342,31.3,1781,38.1,2168,69.4,3949,35880.477257667,54614838.0967499
13067031002,310.02,ARC 10,,,SDE,2015/05/21 16:55:07,25.6,2248,74.4,6518,,579.4,86.3,1940,13.7,308,38.7,3389,35.2,3088,73.9,6477,34904.7896655942,50888269.4436901
13067030904,309.04,ARC 10,,,SDE,2015/05/21 16:55:07,34.5,2297,65.5,4366,,-38.5,83.8,1925,16.2,372,30.8,2049,31.7,2109,62.4,4158,26313.2198809847,36747327.7210269
13067030901,309.01,ARC 10,,,SDE,2015/05/21 16:55:07,9,668,91,6767,,-19.3,67.4,450,32.6,218,51.5,3830,38.9,2890,90.4,6720,47952.0935420511,115334495.385114
13067031503,315.03,ARC 10,,,SDE,2015/05/21 16:55:07,14.4,1213,85.6,7227,,78.4,54.2,657,45.8,556,37.1,3130,48.4,4084,85.5,7214,51642.4758673556,125260475.348455
13067031307,313.07,ARC 10,,,SDE,2015/05/21 16:55:07,7.6,433,92.4,5293,,28.5,73,316,27,117,40,2289,51.2,2932,91.2,5221,49446.9612014934,112522248.216541
13067031308,313.08,ARC 10,,,SDE,2015/05/21 16:55:07,20.4,1030,79.6,4007,,114.8,82.1,846,17.9,184,28.5,1437,50,2519,78.5,3956,34834.2372478066,69097520.9406487
13067030319,303.19,ARC 10,,,SDE,2015/05/21 16:55:07,14.2,596,85.8,3611,,-9.3,50.5,301,49.5,295,51.9,2185,33.8,1420,85.7,3605,49373.8226493454,81245633.7554529
13067030333,303.33,ARC 10,,,SDE,2015/05/21 16:55:07,15,954,85,5394,,28.3,56.4,538,43.6,416,59.3,3762,25,1589,84.3,5351,38770.536423976,83220955.3159229
13067030332,303.32,ARC 10,,,SDE,2015/05/21 16:55:07,14.4,491,85.6,2909,,-35.7,47.3,232,52.7,259,52.3,1777,32.3,1099,84.6,2876,23929.2666954056,39290859.8276595
13067030335,303.35,ARC 10,,,SDE,2015/05/21 16:55:07,6.1,276,93.9,4235,,-173,32.2,89,67.8,187,53.8,2426,39.2,1768,93,4194,36107.1310219759,56861742.2598032
13067031106,311.06,ARC 10,,,SDE,2015/05/21 16:55:07,14.7,1106,85.3,6399,,258.6,56.1,621,43.9,485,42.9,3217,42,3155,84.9,6372,45566.5036748466,96747875.5169866
13067030331,303.31,ARC 10,,,SDE,2015/05/21 16:55:07,5.7,322,94.3,5305,,-73.6,34.8,112,65.2,210,61,3431,32.6,1837,93.6,5268,38727.9769487696,68738940.8322468
13067030322,303.22,ARC 10,,,SDE,2015/05/21 16:55:07,8.9,296,91.1,3027,,-15.7,41.6,123,58.4,173,57.4,1908,31.9,1061,89.3,2969,28683.4050207068,40186788.0318161
13067031112,311.12,ARC 10,,,SDE,2015/05/21 16:55:07,12.3,589,87.7,4211,,10,42.4,250,57.6,339,48.5,2329,38.7,1858,87.2,4187,29847.8159572244,43966340.7952658
13067030504,305.04,ARC 10,,,SDE,2015/05/21 16:55:07,29.1,1910,70.9,4650,,189.2,62.8,1200,37.2,710,36.6,2399,33.6,2202,70.1,4601,44875.78765407,71425213.1887029
13067030327,303.27,ARC 10,,,SDE,2015/05/21 16:55:07,10.2,413,89.8,3647,,18.4,12.1,50,87.9,363,49.9,2027,38.8,1575,88.7,3602,30886.4193798488,52260190.1915675
13067030329,303.29,ARC 10,,,SDE,2015/05/21 16:55:07,15.6,724,84.4,3919,,-97.6,40.7,295,59.3,429,51.4,2385,31.5,1464,82.9,3849,35755.3741514073,45995871.137976
13067030339,303.39,ARC 10,,,SDE,2015/05/21 16:55:07,17.4,922,82.6,4374,,607.2,57.5,530,42.5,392,47.8,2534,33.2,1756,81,4290,33818.4426968906,49044191.5230759
13067030314,303.14,ARC 10,,,SDE,2015/05/21 16:55:07,11.6,927,88.4,7055,,271.6,50.7,470,49.3,457,48,3829,37.4,2985,85.4,6814,43392.2435410074,86208644.4937774
13067030336,303.36,ARC 10,,,SDE,2015/05/21 16:55:07,11.2,899,88.8,7139,,-159.3,20.5,184,79.5,715,56.4,4532,30.4,2444,86.8,6976,49206.4865238903,82544796.3868154
13063040411,404.11,ARC 10,,,SDE,2015/05/21 16:55:07,5.9,727,94.1,11525,,679.1,51.7,376,48.3,351,29.1,3567,57.8,7079,86.9,10646,76649.3797621834,195274448.276346
13063040512,405.12,ARC 10,,,SDE,2015/05/21 16:55:07,7.7,376,92.3,4536,,360,14.1,53,85.9,323,40.7,1999,48.1,2364,88.8,4363,31156.8879068906,48688870.2919396
13063040608,406.08,ARC 10,,,SDE,2015/05/21 16:55:07,9.7,1002,90.3,9340,,339.3,41,411,59,591,43.4,4488,43.9,4544,87.3,9032,144277.988005499,484822374.096407
13063040614,406.14,ARC 10,,,SDE,2015/05/21 16:55:07,13.2,627,86.8,4118,,-135.2,39.9,250,60.1,377,37,1756,48.5,2301,85.5,4057,56951.6781247687,150329351.292574
13063040606,406.06,ARC 10,,,SDE,2015/05/21 16:55:07,9.9,410,90.1,3731,,22.7,71.2,292,28.8,118,38.1,1579,50.4,2089,88.6,3668,78376.3195504146,268573564.563674
13063040612,406.12,ARC 10,,,SDE,2015/05/21 16:55:07,17.8,1221,82.2,5635,,969.3,84.4,1030,15.6,191,23.9,1637,56.6,3880,80.5,5517,55176.0225442732,76366086.7973872
13063040609,406.09,ARC 10,,,SDE,2015/05/21 16:55:07,9.7,570,90.3,5311,,362.2,38.4,219,61.6,351,37.8,2225,50.6,2975,88.4,5200,50976.4234849032,100915474.893363
13063040412,404.12,ARC 10,,,SDE,2015/05/21 16:55:07,20.5,1748,79.5,6792,,142.9,53.3,931,46.7,817,33.7,2877,44.3,3781,78,6658,41522.673689512,86212264.068628
13063040413,404.13,ARC 10,,,SDE,2015/05/21 16:55:07,15.9,1218,84.1,6419,,569.5,56.9,693,43.1,525,36,2750,46.9,3581,82.9,6331,43296.214303821,59192790.0472533
13063040613,406.13,ARC 10,,,SDE,2015/05/21 16:55:07,6.4,487,93.6,7064,,264.7,29.2,142,70.8,345,35.7,2693,57.5,4339,93.1,7032,63642.0245403537,147032272.703535
13063040408,404.08,ARC 10,,,SDE,2015/05/21 16:55:07,14.9,1143,85.1,6520,,80.8,41.5,474,58.5,669,30.6,2344,53.9,4128,84.5,6472,37398.7272572893,71491934.9124269
13063040409,404.09,ARC 10,,,SDE,2015/05/21 16:55:07,20.5,1140,79.5,4408,,170,40,456,60,684,29.6,1644,48.4,2687,78.1,4331,26396.3739018648,40294920.9360557
13063040410,404.10,ARC 10,,,SDE,2015/05/21 16:55:07,13.4,913,86.6,5903,,150.5,72.5,662,27.5,251,30.1,2053,53.6,3652,83.7,5705,83902.5446567273,240559881.147676
13063040303,403.03,ARC 10,,,SDE,2015/05/21 16:55:07,14.2,1035,85.8,6236,,-348.3,81,838,19,197,17.8,1292,67.8,4928,85.5,6220,48253.3325559249,64487206.0417447
13063040302,403.02,ARC 10,,,SDE,2015/05/21 16:55:07,21.6,1029,78.4,3733,,-646.8,77,792,23,237,27.5,1310,49.5,2355,77,3665,33987.9636323365,61995122.7225819
13063040611,406.11,ARC 10,,,SDE,2015/05/21 16:55:07,25.9,1691,74.1,4843,,155,87.8,1485,12.2,206,22.5,1467,50,3268,72.5,4735,43767.6973388428,66531986.9726976
13063040407,404.07,ARC 10,,,SDE,2015/05/21 16:55:07,24.8,932,75.2,2824,,94,54.5,508,45.5,424,28.9,1085,43.6,1639,72.5,2724,59909.4620669751,97788312.1460152
13063040510,405.10,ARC 10,,,SDE,2015/05/21 16:55:07,12.5,432,87.5,3028,,-286.7,39.8,172,60.2,260,32.3,1117,52.3,1811,84.6,2928,35348.0968276889,32809998.8637354
13063040514,405.14,ARC 10,,,SDE,2015/05/21 16:55:07,22.2,1698,77.8,5937,,988.4,69.7,1184,30.3,514,40.7,3111,35.7,2729,76.5,5840,33254.4900697794,52495788.03812
13063040307,403.07,ARC 10,,,SDE,2015/05/21 16:55:07,32.7,1513,67.3,3115,,495,57.2,865,42.8,648,20,924,45.6,2110,65.6,3034,25885.4388296699,33339811.4158342
13063980000,9800,ARC 10,,,SDE,2015/05/21 16:55:07,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,59690.1746227995,159004378.186484
13063040622,406.22,ARC 10,,,SDE,2015/05/21 16:55:07,18.3,1497,81.7,6684,,-87.8,59.2,886,40.8,611,33.3,2728,47.5,3885,80.8,6613,41305.4872635992,90018858.9685399
13063040621,406.21,ARC 10,,,SDE,2015/05/21 16:55:07,14.3,1233,85.7,7400,,1229,56.3,694,43.7,539,39.1,3378,45.4,3916,84.5,7294,43611.1587011399,86443820.6536651
13063040619,406.19,ARC 10,,,SDE,2015/05/21 16:55:07,6.9,234,93.1,3182,,142.9,59.4,139,40.6,95,32.9,1125,58.1,1985,91,3110,34977.1220788216,39979308.6693874
13063040523,405.23,ARC 10,,,SDE,2015/05/21 16:55:07,26.7,946,73.3,2596,,978,67.2,636,32.8,310,28.7,1016,44.3,1569,73,2585,25821.4868518217,29073796.0226138
13063040522,405.22,ARC 10,,,SDE,2015/05/21 16:55:07,20.1,916,79.9,3642,,-504.7,51.7,474,48.3,442,23.5,1073,54.3,2474,77.8,3547,34373.2384144306,53986558.2543747
13063040520,405.20,ARC 10,,,SDE,2015/05/21 16:55:07,15.3,475,84.7,2626,,-523.8,79.6,378,20.4,97,37,1147,46,1426,83,2573,24641.4699826934,23461839.6955527
13063040519,405.19,ARC 10,,,SDE,2015/05/21 16:55:07,17.4,672,82.6,3181,,1263.3,49.7,334,50.3,338,29.7,1143,50.6,1949,80.2,3092,17351.47788866,17115163.8349647
13063040417,404.17,ARC 10,,,SDE,2015/05/21 16:55:07,8.7,372,91.3,3913,,12.5,79.8,297,20.2,75,39.1,1677,51.6,2209,90.7,3886,29821.5471546913,55794281.806874
13063040203,402.03,ARC 10,,,SDE,2015/05/21 16:55:07,5.7,206,94.3,3433,,117.3,35,72,65,134,30.8,1121,62.6,2277,93.4,3398,25996.583595516,31370969.9274752
13063040617,406.17,ARC 10,,,SDE,2015/05/21 16:55:07,37.5,598,62.5,995,,520,96.7,578,3.3,20,23.3,371,38.8,618,62.1,989,17835.6289856536,11655272.4889782
13063040615,406.15,ARC 10,,,SDE,2015/05/21 16:55:07,6.9,139,93.1,1871,,138.5,41.7,58,58.3,81,32.1,646,59,1186,91.1,1832,33951.2148928142,35435849.5262866
13063040521,405.21,ARC 10,,,SDE,2015/05/21 16:55:07,5.5,184,94.5,3176,,-113,39.1,72,60.9,112,31.7,1066,62.5,2100,94.2,3166,25732.3792064938,28271805.3705894
